"","x"
"1",0.326454015790889
"2",0.0133451638040337
"3",-0.232770144452119
"4",0.0444021561958413
"5",-0.246177155913673
"6",-0.304092010244658
"7",-0.577589592881349
"8",-0.345399353412417
"9",-0.85950856942506
"10",-0.66375800167923
"11",-0.942870232406777
"12",-0.958602892837853
"13",-0.698077816386931
"14",-0.332263890112391
"15",-0.514230535405004
"16",-0.473797196953613
"17",-0.30481350484463
"18",-0.0139116723950449
"19",-0.0672615960593244
"20",-0.378451739792917
"21",-0.148235461709842
"22",-0.418588315965864
"23",-0.137803321467839
"24",0.116075245168834
"25",-0.295605901806131
"26",-0.255328335042827
"27",0.374263579683627
"28",0.157418823837559
"29",0.110370261252053
"30",0.158342219952707
"31",0.10561621328765
"32",0.155519118434116
"33",0.00895618099004415
"34",0.135241166317343
"35",0.228514728604417
"36",0.1537568565696
"37",0.137187889794706
"38",0.0614338290284
"39",0.0483487015894822
"40",0.0486116501290827
"41",0.131511558975481
"42",0.157593173154147
"43",0.0101072913078232
"44",0.227389029420196
"45",0.0201666528356333
"46",0.180227691876267
"47",0.147064458819218
"48",-0.124276163739209
"49",-0.209817669529353
"50",-0.0560699494613116
"51",-0.275123707962106
"52",-0.073804246540093
"53",-0.539259527064767
"54",-0.338078075936618
"55",-0.407929132897881
"56",-0.15985921278447
"57",-0.242898957998333
"58",-0.306330282669442
"59",-0.25082151490659
"60",-0.317671927866355
"61",-0.319198386038688
"62",-0.737370816173289
"63",-0.574802693959491
"64",-0.967316770283936
"65",-0.563693742700386
"66",-0.440392603830113
"67",-0.504496209224926
"68",-0.389015195431964
"69",-0.312222335402506
"70",-0.472468800786907
"71",-0.566243243669761
"72",-0.385266345006718
"73",-0.512559301872965
"74",-0.403663131932731
"75",-0.3503218487851
"76",-0.413509300743129
"77",-0.399181851110597
"78",-0.474459516143619
"79",-0.487732646935649
"80",-0.326763761993666
"81",-0.102575491307645
"82",0.115492076802858
"83",0.186619222869661
"84",0.0860739933305392
"85",0.173202856922406
"86",0.108949987351879
"87",-0.0356129138629214
"88",-0.22911994240147
"89",0.10583972391051
"90",0.259765074732008
"91",-0.0214685547924836
"92",0.099143817131204
"93",0.117466824690522
"94",0.00828486381445945
"95",0.408644214498364
"96",0.326496493596931
"97",0.398287495409991
"98",-0.0770373251903202
"99",-0.209732777807673
"100",-0.274508281629288
"101",-0.237159101541633
"102",-0.307913620636003
"103",-0.222810474248885
"104",0.177190973736787
"105",0.282914817721807
"106",0.161527370259718
"107",-0.0196153270053524
"108",0.158184876007178
"109",-0.101447582461413
"110",0.250130172029015
"111",0.258485227057087
"112",0.417634971149303
"113",0.28835342343254
"114",0.21214076995007
